%time,field.header.seq,field.header.stamp,field.header.frame_id,field.wrench.force.x,field.wrench.force.y,field.wrench.force.z,field.wrench.torque.x,field.wrench.torque.y,field.wrench.torque.z
1552032121901995615,1061937,1552032121901890978,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121902820457,1061938,1552032121902724261,leptrino,-7.6,0.8,-4.9,0.0464,0.0332,-0.3844
1552032121903634626,1061939,1552032121903557529,leptrino,-7.6,0.8,-4.95,0.0464,0.0332,-0.3844
1552032121904486273,1061940,1552032121904390888,leptrino,-7.6,0.8,-4.95,0.0464,0.0332,-0.3844
1552032121905305093,1061941,1552032121905224332,leptrino,-7.6,0.8,-4.95,0.0464,0.0332,-0.3844
1552032121906196653,1061942,1552032121906102490,leptrino,-7.6,0.8,-4.95,0.0464,0.0332,-0.3844
1552032121906988223,1061943,1552032121906890929,leptrino,-7.55,0.8,-4.95,0.0464,0.0332,-0.3844
1552032121907854641,1061944,1552032121907759207,leptrino,-7.6,0.85,-4.95,0.0464,0.0336,-0.3844
1552032121908653074,1061945,1552032121908557630,leptrino,-7.6,0.8,-4.95,0.0464,0.0336,-0.3848
1552032121909522312,1061946,1552032121909426161,leptrino,-7.6,0.8,-5.0,0.0464,0.034,-0.3848
1552032121910328679,1061947,1552032121910224205,leptrino,-7.6,0.8,-5.0,0.0464,0.0344,-0.3848
1552032121911190663,1061948,1552032121911093064,leptrino,-7.6,0.8,-5.05,0.0468,0.0348,-0.3852
1552032121911995809,1061949,1552032121911890910,leptrino,-7.65,0.8,-5.1,0.0464,0.0352,-0.3848
1552032121912784652,1061950,1552032121912724304,leptrino,-7.65,0.8,-5.1,0.0464,0.036,-0.3852
1552032121913685278,1061951,1552032121913601335,leptrino,-7.65,0.8,-5.2,0.0464,0.0368,-0.3852
1552032121914484108,1061952,1552032121914390967,leptrino,-7.65,0.8,-5.25,0.046,0.038,-0.3856
1552032121915318653,1061953,1552032121915223802,leptrino,-7.7,0.75,-5.35,0.0456,0.0392,-0.3856
1552032121916151486,1061954,1552032121916057552,leptrino,-7.7,0.8,-5.45,0.0456,0.0404,-0.3864
1552032121917018620,1061955,1552032121916931297,leptrino,-7.75,0.8,-5.55,0.0448,0.042,-0.3864
1552032121917820508,1061956,1552032121917723827,leptrino,-7.75,0.75,-5.65,0.0444,0.0436,-0.3868
1552032121918650758,1061957,1552032121918557195,leptrino,-7.8,0.75,-5.8,0.0436,0.046,-0.3872
1552032121919486052,1061958,1552032121919390352,leptrino,-7.8,0.75,-5.9,0.0428,0.048,-0.388
1552032121920305121,1061959,1552032121920223737,leptrino,-7.85,0.75,-6.1,0.042,0.0508,-0.3884
1552032121921152736,1061960,1552032121921057400,leptrino,-7.85,0.75,-6.25,0.0408,0.0536,-0.3888
1552032121921970045,1061961,1552032121921890331,leptrino,-7.9,0.75,-6.5,0.0396,0.0568,-0.3896
1552032121922818018,1061962,1552032121922723768,leptrino,-7.9,0.7,-6.7,0.0384,0.06,-0.3908
1552032121923646777,1061963,1552032121923557167,leptrino,-7.95,0.7,-6.95,0.0368,0.0636,-0.3916
1552032121924497511,1061964,1552032121924390513,leptrino,-8.0,0.7,-7.2,0.0352,0.0676,-0.3924
1552032121925319662,1061965,1552032121925224083,leptrino,-8.05,0.7,-7.5,0.0332,0.0716,-0.3928
1552032121926155232,1061966,1552032121926057052,leptrino,-8.05,0.65,-7.75,0.0312,0.076,-0.394
1552032121926987110,1061967,1552032121926890449,leptrino,-8.1,0.65,-8.1,0.0288,0.0804,-0.3948
1552032121927860542,1061968,1552032121927724071,leptrino,-8.1,0.65,-8.4,0.0264,0.0848,-0.3956
1552032121928696078,1061969,1552032121928559087,leptrino,-8.15,0.65,-8.75,0.024,0.0896,-0.3964
1552032121929529047,1061970,1552032121929392355,leptrino,-8.2,0.65,-9.1,0.0216,0.0944,-0.398
1552032121930403618,1061971,1552032121930273799,leptrino,-8.2,0.65,-9.45,0.0184,0.0992,-0.3984
1552032121931187631,1061972,1552032121931058774,leptrino,-8.25,0.65,-9.8,0.0156,0.104,-0.3996
1552032121932071884,1061973,1552032121931944029,leptrino,-8.25,0.65,-10.15,0.0128,0.1084,-0.4004
1552032121932852076,1061974,1552032121932725537,leptrino,-8.3,0.65,-10.55,0.01,0.1128,-0.4008
1552032121933691148,1061975,1552032121933558701,leptrino,-8.3,0.65,-10.9,0.0068,0.1172,-0.4016
1552032121934558508,1061976,1552032121934427061,leptrino,-8.3,0.65,-11.3,0.0036,0.1208,-0.402
1552032121935354686,1061977,1552032121935224932,leptrino,-8.35,0.65,-11.65,0.0008,0.1244,-0.4024
1552032121936192795,1061978,1552032121936059011,leptrino,-8.35,0.7,-12.0,-0.002,0.1276,-0.4028
